id,name,lng,lat
IDFM:411373,La Ferté-Milon,3.1209424419943055,49.17953791117565
IDFM:67839,Roissy-en-Brie,2.6499949660035234,48.79533863228219
IDFM:71347,Charles de Gaulle - Etoile,2.295493637520222,48.87381906263784
IDFM:66741,Bonnières,1.580751479661009,49.03870762775659
IDFM:71045,Porte de Versailles,2.2878370017396894,48.83252459684341
IDFM:422776,Essonnes Robinson,2.463366494934173,48.60581302570099
IDFM:73620,Saint-Michel Notre-Dame,2.3444515791552996,48.852796171798516
IDFM:65647,Maison Bleue / Chemin Neuf,2.234834747792711,48.9801762527099
IDFM:69661,Marcel Cachin - Voie des Saules,2.4107297663623415,48.745798546653546
IDFM:415683,Capitaine Deplanque,2.4282608943850112,48.802906380205876
IDFM:73749,Saint-Cloud,2.2169811378491104,48.84533855801127
IDFM:415614,Conservatoire / Essonnes Robinson,2.46409504604263,48.604205921115394
IDFM:60107,Salvador Allende / Pré Barallon,2.261480688289079,48.59323084216599
IDFM:60522,Évry - Val de Seine,2.451828844992022,48.633819591552815
IDFM:422420,Viroflay Rive Droite,2.1682704999631928,48.805778171623686
IDFM:62596,Boussy-Saint-Antoine,2.5325104293971057,48.68153215225139
IDFM:68419,Vaires - Torcy,2.638879366391119,48.87563526236362
IDFM:63548,La Petite Villedieu,1.9608878778737369,48.766962810261646
IDFM:67169,Presles - Courcelles,2.2873878251626385,49.112987808768715
IDFM:73411,Freinville Sevran,2.5204801563179506,48.926866406402674
IDFM:73688,Haussmann Saint-Lazare,2.3286461783787527,48.87499886199355
IDFM:68494,Lagny - Thorigny,2.7075297020638764,48.88231571889671
IDFM:411327,Précy-sur-Oise,2.3761711482121064,49.20337669047557
IDFM:74138,Auneau,1.779624169267478,48.446265044612794
IDFM:62412,Lieusaint - Moissy,2.5687902030470244,48.628054652835445
IDFM:63880,Versailles Chantiers,2.1354700907472384,48.79583621479475
IDFM:74077,Dordives,2.763115849589406,48.14756873997368
IDFM:478733,Magenta,2.358695908637114,48.88081039411524
IDFM:483412,Ivry sur Seine / Voltaire / Hôtel de Ville,2.3866553804085564,48.812530439909764
IDFM:66148,Hector Carlin / Place de la Libération,2.2592097555877055,48.99968154802186
IDFM:62139,Provins,3.302409456311429,48.55565667066714
IDFM:474399,Balzac,2.269326261053374,48.908596717534365
IDFM:66283,Arquebuse / Poste,1.9099929011682293,49.00439135002834
IDFM:72998,La Varenne - Chennevières,2.5135577606603783,48.79473078385811
IDFM:73297,Le Raincy - Villemomble - Montfermeil,2.511811837138605,48.889276803886595
IDFM:67906,Moulin du Pont,3.2355408288207377,48.80530524123366
IDFM:63044,Yerres,2.4831851772305336,48.70663556982049
IDFM:67604,Marles-en-Brie,2.8682793488141884,48.734390331926576
IDFM:73547,Villepinte,2.512207246022037,48.96279913929297
IDFM:67016,Chaponval,2.1422562163605066,49.06946439717966
IDFM:73754,La Ferté-Gaucher,3.29782654115986,48.78239977768085
IDFM:411284,Rougemont Chanteloup,2.515319729017343,48.93070804714186
IDFM:411349,Lavilletertre,1.92239355624458,49.20289280065999
IDFM:73263,La Mare,2.5496109863229246,48.87638489024376
IDFM:72358,Saint-Denis - Université,2.3645181228032692,48.94619570891577
IDFM:62851,Bures-sur-Yvette,2.1638213737065883,48.69515007698084
IDFM:59447,Buno - Gironville,2.3866876877036236,48.37085316837771
IDFM:68916,Villeparisis - Mitry-le-Neuf,2.603022351878772,48.95339529644574
IDFM:64251,La Celle-Saint-Cloud,2.1381619109204317,48.843029414238416
IDFM:482881,Rue de la Station,2.2860591504646215,48.90662919038199
IDFM:73364,Maurice Audin,2.5389052070354694,48.9090519214038
IDFM:73720,Atrium,2.1928717267500146,48.81347933310917
IDFM:72323,Saint-Denis,2.3456070291484896,48.93495999517514
IDFM:71271,Pont de l'Alma,2.3009404999782026,48.86212801004908
IDFM:71673,Nation,2.39633370106653,48.84874676705499
IDFM:68105,Bussy-Saint-Georges,2.710640873216285,48.83651164306834
IDFM:69162,Isles - Armentières - Congis,3.0059925994041765,48.99872567462749
IDFM:61976,Ponthierry - Pringy,2.5462417370667194,48.53457083625671
IDFM:73096,Les Yvris Noisy-le-Grand,2.5807824657486504,48.8234236223614
IDFM:61218,Nemours Saint-Pierre,2.6861289391207617,48.26787547705714
IDFM:67805,Mortcerf,2.907708835863544,48.78924557184394
IDFM:72430,Porte de la Villette,2.386209748766301,48.89782692280753
IDFM:60006,Le Plessis Chenet,2.4795222910084975,48.57358727886637
IDFM:477278,Clichy - Montfermeil,2.5551580159661405,48.90456744745804
IDFM:64233,Allée du Tillet,2.083420304269346,48.83984338066014
IDFM:411397,Crépy-en-Valois,2.8876260684564095,49.231226048139426
IDFM:61318,Bourron-Marlotte - Grez,2.6921108343978024,48.332717058540446
IDFM:64405,Marly-le-Roi,2.0972538233857545,48.871485353023374
IDFM:61537,Champagne-sur-Seine,2.79899829088508,48.40688277433833
IDFM:65326,Épône - Mézières,1.8089354759751863,48.96305109286083
IDFM:68407,Chelles - Gournay,2.5834847274029493,48.87474487867319
IDFM:68293,Crécy-la-Chapelle,2.9054310746218044,48.85941088132318
IDFM:64487,Croix Rouge,2.0697926536535403,48.88691954305925
IDFM:65682,Pont de Triel / Senet,2.0035325420808463,48.97924672767231
IDFM:61763,Chartrettes,2.6953291719384147,48.48716357039334
IDFM:64789,Les Blanches / Houilles,2.193208281146208,48.92639586014933
IDFM:73719,Puits Sans Vin / Mairie,2.188061341277532,48.80843257776917
IDFM:69435,Crouy-sur-Ourcq,3.0629017826122555,49.09183191192364
IDFM:72033,Remise à Jorelle,2.4880231156156216,48.89408769324067
IDFM:59761,Lardy,2.2554272192554308,48.52062314134499
IDFM:59565,Boutigny,2.37659894232983,48.43481151148056
IDFM:68963,Meaux,2.8733896150765514,48.95684522113144
IDFM:63660,Paul Langevin,1.9902820613892007,48.77625450590214
IDFM:63547,Franche-Comté Bourgogne,1.9505447196222656,48.76639116171497
IDFM:63369,Coignières,1.9214184023981655,48.74374799338111
IDFM:70064,Les Ardoines,2.408654343118886,48.783150173212846
IDFM:411486,Malesherbes,2.4012858739096004,48.293634553791804
IDFM:74002,Pont du Garigliano - Hôpital Européen G. Pompidou,2.2706084906795025,48.838514045471314
IDFM:65931,Mantes-la-Jolie,1.7033904939259679,48.989035968118294
IDFM:66858,Cergy Saint-Christophe,2.0343959779062994,49.0497940238548
IDFM:68371,Avenue du Général Leclerc / Joncs,2.683023739541407,48.870427354020144
IDFM:73334,Les Pavillons-sous-Bois,2.511088898849544,48.902363716723336
IDFM:61727,Bois-le-Roi,2.6918839299911954,48.47526838613862
IDFM:72211,La Plaine Stade de France,2.3617735003430487,48.91841475498253
IDFM:411474,Saint-Julien du Sault,3.302762450780337,48.02662402302481
IDFM:411385,Nogent-L'Artaud - Charly,3.3224930953114944,48.968806976416666
IDFM:474151,Châtelet les Halles,2.34697651043533,48.86174503191322
IDFM:60450,Évry - Courcouronnes,2.427791286942072,48.62540536268721
IDFM:423615,Vaux-sur-Seine,1.9610727547343998,49.0068183089487
IDFM:63352,Igny,2.2306780226411913,48.74041628719803
IDFM:71016,Issy Val de Seine,2.2638372352583134,48.829816050524464
IDFM:64949,Villennes-sur-Seine,1.999451238263222,48.93966862081382
IDFM:426280,Rosny Bois Perrier,2.4814049189984266,48.88260194961269
IDFM:411379,Château-Thierry,3.4094551756509444,49.03803714166139
IDFM:66491,Pierrelaye,2.153367053880608,49.01925906005031
IDFM:72287,Le Stade,2.2606374986056674,48.931035109970715
IDFM:70686,Sèvres - Ville-d'Avray,2.200364967838826,48.82659341814859
IDFM:73695,Fort d'Aubervilliers,2.4039751093122086,48.914576296461696
IDFM:72401,Cygne d'Enghien - Joffre,2.2953320069824907,48.96134313608414
IDFM:63067,Palaiseau - Villebon,2.237852185343227,48.70729396859556
IDFM:479388,Rue de l'Industrie / Place de l'Ermitage,2.654826909733142,48.526479621925525
IDFM:71229,Boulainvilliers,2.2748139622471455,48.856468480942794
IDFM:59429,Monnerville,2.0318500257160674,48.34817622578408
IDFM:65190,Achères Grand Cormier,2.092753099043348,48.95532768358573
IDFM:60124,Villabé,2.46099434338912,48.59314555689689
IDFM:70515,Meudon,2.2428787225795106,48.81436409632574
IDFM:73482,Vert Galant,2.5673065519167597,48.94469325828919
IDFM:71212,Avenue du Président Kennedy Maison de Radio France,2.2806297909552633,48.85329736855022
IDFM:63980,Gabriel Péri / Les Arcades,2.169723963944744,48.803859036674545
IDFM:415518,Maurice Cayen,1.8688321331621593,48.8959507150984
IDFM:66533,Écouen - Ézanville,2.362886680815284,49.02308955044477
IDFM:411468,Joigny,3.393667054376571,47.973655686300866
IDFM:62634,Pyramide,2.491173207424367,48.684601040013376
IDFM:62073,Robert Schuman,2.6378395159518213,48.55062761375073
IDFM:62069,André Malraux / Lavoisier,2.666865801128674,48.55009175838722
