id,name,tripIds,stopIds
92044660,Paris Montparnasse Hall 1 - 2 - (2) -> Rennes,OCESN8071F615795:2022-02-14T09:22:38Z,"StopArea:OCE87391003,StopArea:OCE87478404,StopArea:OCE87471508,StopArea:OCE87471003"
201446934,Paris Montparnasse Hall 1 - 2 - (4) -> Saint-Malo,"OCESN8081F636040:2022-02-28T20:41:16Z,OCESN8081F643681:2022-03-06T20:33:18Z,OCESN8081F707945:2022-02-28T20:41:16Z,OCESN8093F643668:2022-02-14T09:22:38Z,OCESN8093F643669:2022-03-06T20:33:18Z","StopArea:OCE87391003,StopArea:OCE87478404,StopArea:OCE87471508,StopArea:OCE87471003,StopArea:OCE87478073,StopArea:OCE87478107"
447258078,Paris Montparnasse Hall 1 - 2 --> Nantes,"OCESN8807F534439:2022-02-14T09:22:38Z,OCESN8807F622372:2022-02-14T09:22:38Z,OCESN8807F636863:2022-02-14T09:22:38Z,OCESN8813F722859:2022-03-01T20:49:34Z,OCESN8817F622395:2022-03-01T20:49:34Z,OCESN8817F644202:2022-03-06T20:33:18Z,OCESN8817F708505:2022-03-04T20:33:16Z,OCESN8821F513094:2022-02-22T20:26:28Z,OCESN8821F518206:2022-02-22T20:26:28Z,OCESN8821F624368:2022-02-14T09:22:38Z,OCESN8823F725347:2022-03-01T20:49:34Z,OCESN8823F726288:2022-03-02T20:32:55Z,OCESN8825F759873:2022-02-21T20:43:48Z","StopArea:OCE87391003,StopArea:OCE87481002"
3378137022,Paris Montparnasse Hall 1 - 2 - (1) -> Saint-Nazaire,OCESN8901F662846:2022-03-04T20:33:16Z,"StopArea:OCE87391003,StopArea:OCE87481002,StopArea:OCE87481705"
1791643583,Paris Montparnasse Hall 1 - 2 - (3) -> Le Croisic,"OCESN8913F762562:2022-02-23T20:44:24Z,OCESN8921F763302:2022-02-22T20:26:28Z,OCESN8931F762558:2022-02-23T20:44:24Z","StopArea:OCE87391003,StopArea:OCE87481002,StopArea:OCE87481705,StopArea:OCE87481754,StopArea:OCE87481788"
2520198079,Paris Montparnasse Hall 1 - 2 --> Angers Saint-Laud,"OCESN8825F728521:2022-02-14T09:22:38Z,OCESN8827F622348:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87484006"
117751071,Paris Montparnasse Hall 1 - 2 - (1) -> Nantes,"OCESN8121F636029:2022-03-04T01:43:16Z,OCESN8127F553923:2022-02-14T09:22:38Z,OCESN8127F643660:2022-03-01T20:49:34Z,OCESN8137F553312:2022-02-28T20:41:16Z,OCESN8811F652896:2022-03-06T20:33:18Z,OCESN8811F652897:2022-03-04T20:33:16Z,OCESN8811F662797:2022-02-14T09:22:38Z,OCESN8819F672513:2022-03-02T20:32:55Z,OCESN8819F689232:2022-02-22T20:26:28Z,OCESN8819F725998:2022-02-14T09:22:38Z,OCESN8825F643130:2022-03-04T01:43:16Z,OCESN8825F670951:2022-02-22T20:26:28Z,OCESN8827F538154:2022-03-04T01:43:16Z,OCESN8827F619744:2022-03-06T20:33:18Z,OCESN8827F624583:2022-02-18T20:43:32Z,OCESN8827F625600:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87484006,StopArea:OCE87481002"
1077236863,Paris Montparnasse Hall 1 - 2 - (2) -> Saint-Nazaire,"OCESN8905F653569:2022-03-06T20:33:18Z,OCESN8905F692815:2022-02-16T20:28:56Z","StopArea:OCE87391003,StopArea:OCE87484006,StopArea:OCE87481002,StopArea:OCE87481705"
2050785529,Paris Montparnasse Hall 1 - 2 - (6) -> Le Croisic,OCESN8927F721872:2022-03-01T20:49:34Z,"StopArea:OCE87391003,StopArea:OCE87484006,StopArea:OCE87481002,StopArea:OCE87481705,StopArea:OCE87481747,StopArea:OCE87481754,StopArea:OCE87481762,StopArea:OCE87481788"
1319517086,Paris Montparnasse Hall 1 - 2 - (4) -> Le Croisic,"OCESN8921F658791:2022-03-06T20:33:18Z,OCESN8921F720417:2022-02-22T20:26:28Z,OCESN8937F722351:2022-03-02T20:32:55Z","StopArea:OCE87391003,StopArea:OCE87484006,StopArea:OCE87481002,StopArea:OCE87481705,StopArea:OCE87481754,StopArea:OCE87481788"
1723363870,Paris Montparnasse Hall 1 - 2 - (1) -> La Rochelle,"OCESN8363F511885:2022-02-14T09:22:38Z,OCESN8363F616322:2022-02-22T20:26:28Z,OCESN8363F642622:2022-02-22T20:26:28Z,OCESN8365F527814:2022-02-14T09:22:38Z,OCESN8365F616327:2022-02-14T09:22:38Z,OCESN8365F616328:2022-02-14T09:22:38Z,OCESN8365F628566:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87485300,StopArea:OCE87485003"
182082303,Paris Montparnasse Hall 1 - 2 - (2) -> La Rochelle,"OCESN8363F527734:2022-02-14T09:22:38Z,OCESN8363F616324:2022-02-14T09:22:38Z,OCESN8363F616325:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
1207485780,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,"OCESN8361F527683:2022-02-14T09:22:38Z,OCESN8361F527684:2022-02-14T09:22:38Z,OCESN8361F721288:2022-02-17T20:29:31Z","StopArea:OCE87391003,StopArea:OCE87485490,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
2229571318,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,OCESN8367F615785:2022-02-14T09:22:38Z,"StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
2687215580,Paris Montparnasse Hall 1 - 2 - (4) -> La Rochelle,"OCESN8367F515547:2022-02-14T09:22:38Z,OCESN8367F527821:2022-02-14T09:22:38Z,OCESN8367F615783:2022-02-14T09:22:38Z,OCESN8367F616329:2022-02-14T09:22:38Z,OCESN8367F616330:2022-02-14T09:22:38Z,OCESN8367F628281:2022-02-18T20:43:32Z,OCESN8367F628390:2022-02-14T09:22:38Z,OCESN8367F628391:2022-02-14T09:22:38Z,OCESN8367F628392:2022-02-14T09:22:38Z,OCESN8367F635888:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87571240,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
782948433,Paris Montparnasse Hall 1 - 2 - (2) -> Tours,"OCESN8301F662529:2022-02-14T09:22:38Z,OCESN8301F662530:2022-02-14T09:22:38Z,OCESN8301F708280:2022-03-06T20:33:18Z,OCESN8303F426615:2022-02-14T09:22:38Z,OCESN8303F512465:2022-02-27T20:31:52Z,OCESN8303F565287:2022-02-27T20:31:52Z,OCESN8303F615790:2022-02-14T09:22:38Z,OCESN8303F620632:2022-02-14T09:22:38Z,OCESN8303F643447:2022-02-14T09:22:38Z,OCESN8303F643448:2022-02-14T09:22:38Z,OCESN8311F619207:2022-02-14T09:22:38Z,OCESN8311F707547:2022-03-01T20:49:34Z,OCESN8313F565207:2022-02-14T09:22:38Z,OCESN8313F670236:2022-02-14T09:22:38Z,OCESN8313F710468:2022-03-06T20:33:18Z,OCESN8315F565184:2022-02-14T09:22:38Z,OCESN8315F619377:2022-02-14T09:22:38Z,OCESN8315F624976:2022-02-14T09:22:38Z,OCESN8315F647231:2022-02-14T09:22:38Z,OCESN8315F708937:2022-02-22T20:26:28Z,OCESN8315F714669:2022-03-06T20:33:18Z,OCESN8317F615784:2022-02-14T09:22:38Z,OCESN8317F707453:2022-03-06T20:33:18Z,OCESN8319F511760:2022-02-14T09:22:38Z,OCESN8319F515688:2022-02-22T20:26:28Z,OCESN8319F549780:2022-02-14T09:22:38Z,OCESN8319F643137:2022-02-14T09:22:38Z,OCESN8319F708469:2022-03-06T20:33:18Z,OCESN8319F708470:2022-02-22T20:26:28Z,OCESN8321F615801:2022-02-14T09:22:38Z,OCESN8321F643836:2022-02-14T09:22:38Z,OCESN8321F714105:2022-03-06T20:33:18Z,OCESN8323F520231:2022-02-14T09:22:38Z,OCESN8323F565107:2022-02-14T09:22:38Z,OCESN8323F616248:2022-02-14T09:22:38Z,OCESN8323F668607:2022-02-17T20:29:31Z,OCESN8323F723224:2022-02-17T20:29:31Z,OCESN8323F741975:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87571240,StopArea:OCE87571000"
3564891988,Paris Montparnasse Hall 1 - 2 - (2) -> Poitiers,"OCESN8333F615934:2022-02-14T09:22:38Z,OCESN8347F621634:2022-02-14T09:22:38Z,OCESN8347F666300:2022-02-14T09:22:38Z,OCESN8355F616315:2022-02-14T09:22:38Z,OCESN8355F649776:2022-02-14T09:22:38Z,OCESN8355F706972:2022-03-06T20:33:18Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87571240,StopArea:OCE87575001"
3064419421,Paris Montparnasse Hall 1 - 2 - (4) -> Poitiers,"OCESN8331F615798:2022-02-14T09:22:38Z,OCESN8331F643803:2022-02-14T09:22:38Z,OCESN8331F662861:2022-02-14T09:22:38Z,OCESN8331F662862:2022-02-14T09:22:38Z,OCESN8331F708077:2022-02-24T20:40:14Z,OCESN8331F715581:2022-03-06T20:33:18Z,OCESN8333F511344:2022-02-14T09:22:38Z,OCESN8333F513872:2022-02-27T20:31:52Z,OCESN8333F615527:2022-02-14T09:22:38Z,OCESN8333F628291:2022-02-14T09:22:38Z,OCESN8333F642959:2022-02-14T09:22:38Z,OCESN8333F768493:2022-02-27T20:31:52Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87571240,StopArea:OCE87575142,StopArea:OCE87324095,StopArea:OCE87575001"
4195699963,Paris Montparnasse Hall 1 - 2 - (3) -> Poitiers,"OCESN8345F626059:2022-02-14T09:22:38Z,OCESN8345F642939:2022-02-14T09:22:38Z,OCESN8345F643158:2022-02-14T09:22:38Z,OCESN8345F707073:2022-03-06T20:33:18Z,OCESN8345F707404:2022-02-23T20:44:24Z,OCESN8347F524187:2022-03-06T20:33:18Z,OCESN8347F529302:2022-02-17T20:29:31Z,OCESN8347F616311:2022-02-17T20:29:31Z,OCESN8347F619550:2022-03-01T20:49:34Z,OCESN8347F670887:2022-03-01T20:49:34Z,OCESN8347F771520:2022-03-01T20:49:34Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87571240,StopArea:OCE87575142,StopArea:OCE87575001"
2716727678,Paris Montparnasse Hall 1 - 2 - (1) -> Poitiers,"OCESN8331F704167:2022-02-14T09:22:38Z,OCESN8345F616529:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87571216,StopArea:OCE87575001"
3991433246,Paris Montparnasse Hall 1 - 2 - (4) -> La Rochelle,OCESN8375F616336:2022-02-14T09:22:38Z,"StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87485490,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
3040716189,Paris Montparnasse Hall 1 - 2 - (1) -> Poitiers,"OCESN8285F543351:2022-02-14T09:22:38Z,OCESN8285F543581:2022-02-14T09:22:38Z,OCESN8285F616477:2022-02-14T09:22:38Z,OCESN8285F616478:2022-02-14T09:22:38Z,OCESN8285F742315:2022-02-14T09:22:38Z,OCESN8297F624226:2022-02-17T20:29:31Z,OCESN8297F624504:2022-02-17T20:29:31Z,OCESN8297F624505:2022-02-14T09:22:38Z,OCESN8297F745835:2022-02-14T09:22:38Z,OCESN8437F624454:2022-02-14T09:22:38Z,OCESN8437F625101:2022-02-14T09:22:38Z,OCESN8437F678525:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001"
4082198973,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,"OCESN8379F528020:2022-02-14T09:22:38Z,OCESN8379F616357:2022-02-14T09:22:38Z,OCESN8379F616359:2022-02-14T09:22:38Z,OCESN8379F616360:2022-02-14T09:22:38Z,OCESN8379F724773:2022-02-14T09:22:38Z,OCESN8379F741710:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87485300,StopArea:OCE87485003"
1255964060,Paris Montparnasse Hall 1 - 2 - (4) -> La Rochelle,"OCESN8377F527996:2022-02-14T09:22:38Z,OCESN8377F528000:2022-02-14T09:22:38Z,OCESN8377F528005:2022-02-14T09:22:38Z,OCESN8377F616346:2022-02-14T09:22:38Z,OCESN8377F616347:2022-02-14T09:22:38Z,OCESN8377F616351:2022-02-14T09:22:38Z,OCESN8377F616352:2022-02-14T09:22:38Z,OCESN8377F616669:2022-02-14T09:22:38Z,OCESN8377F621213:2022-02-14T09:22:38Z,OCESN8377F621716:2022-02-14T09:22:38Z,OCESN8377F621722:2022-02-14T09:22:38Z,OCESN8377F628272:2022-02-14T09:22:38Z,OCESN8377F628382:2022-02-14T09:22:38Z,OCESN8377F628553:2022-02-14T09:22:38Z,OCESN8393F537944:2022-02-14T09:22:38Z,OCESN8393F616364:2022-02-14T09:22:38Z,OCESN8393F616365:2022-02-14T09:22:38Z,OCESN8393F706663:2022-02-17T20:29:31Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
3456051319,Paris Montparnasse Hall 1 - 2 - (5) -> La Rochelle,"OCESN8375F512104:2022-02-14T09:22:38Z,OCESN8375F522478:2022-02-14T09:22:38Z,OCESN8375F524132:2022-02-17T20:29:31Z,OCESN8375F524834:2022-02-14T09:22:38Z,OCESN8375F527852:2022-02-14T09:22:38Z,OCESN8375F527854:2022-02-14T09:22:38Z,OCESN8375F616332:2022-02-14T09:22:38Z,OCESN8375F616333:2022-02-14T09:22:38Z,OCESN8375F616335:2022-02-14T09:22:38Z,OCESN8375F616337:2022-02-14T09:22:38Z,OCESN8375F616338:2022-02-14T09:22:38Z,OCESN8375F616343:2022-02-14T09:22:38Z,OCESN8375F616344:2022-02-14T09:22:38Z,OCESN8375F628274:2022-02-24T20:40:14Z,OCESN8375F628275:2022-02-14T09:22:38Z,OCESN8375F628276:2022-02-14T09:22:38Z,OCESN8375F628277:2022-02-17T20:29:31Z,OCESN8375F628540:2022-02-14T09:22:38Z,OCESN8375F628564:2022-02-14T09:22:38Z,OCESN8375F635882:2022-02-14T09:22:38Z,OCESN8375F640555:2022-02-14T09:22:38Z,OCESN8375F642581:2022-02-17T20:29:31Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87485490,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
2804268631,Paris Montparnasse Hall 1 - 2 - (2) -> Bordeaux Saint-Jean,"OCESN7653F552493:2022-01-26T20:39:16Z,OCESN7653F555138:2022-01-26T20:39:16Z,OCESN7653F730397:2022-03-01T20:49:34Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87581009"
1465133715,Paris Montparnasse Hall 1 - 2 - (3) -> Bordeaux Saint-Jean,"OCESN8431F627316:2022-02-14T09:22:38Z,OCESN8431F627808:2022-02-14T09:22:38Z,OCESN8431F642062:2022-03-04T20:33:16Z,OCESN8431F713319:2022-03-06T20:33:18Z,OCESN8437F529662:2022-02-14T09:22:38Z,OCESN8437F540099:2022-02-14T09:22:38Z,OCESN8437F625098:2022-02-14T09:22:38Z,OCESN8437F625099:2022-02-14T09:22:38Z,OCESN8437F625100:2022-02-14T09:22:38Z,OCESN8437F625505:2022-02-14T09:22:38Z,OCESN8437F629244:2022-02-14T09:22:38Z,OCESN8437F629475:2022-02-14T09:22:38Z,OCESN8437F646458:2022-02-28T20:41:16Z,OCESN8437F688950:2022-03-04T01:43:16Z,OCESN8437F709446:2022-02-24T20:40:14Z,OCESN8461F530002:2022-02-14T09:22:38Z,OCESN8461F624828:2022-02-14T09:22:38Z,OCESN8461F624829:2022-02-14T09:22:38Z,OCESN8461F625169:2022-02-14T09:22:38Z,OCESN8461F625172:2022-02-17T20:29:31Z,OCESN8461F625173:2022-02-14T09:22:38Z,OCESN8461F625175:2022-02-14T09:22:38Z,OCESN8461F666824:2022-02-17T20:29:31Z,OCESN8461F691530:2022-02-14T09:22:38Z,OCESN8461F724388:2022-02-18T20:43:32Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87583005,StopArea:OCE87581009"
236173874,Paris Montparnasse Hall 1 - 2 - (4) -> Bordeaux Saint-Jean,"OCESN8485F518116:2022-02-22T20:26:28Z,OCESN8485F518117:2022-02-22T20:26:28Z,OCESN8485F616501:2022-02-14T09:22:38Z,OCESN8485F616537:2022-02-14T09:22:38Z,OCESN8485F649612:2022-03-06T20:33:18Z,OCESN8485F715720:2022-02-22T20:26:28Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87583005,StopArea:OCE87584052,StopArea:OCE87581009"
1998237654,Paris Montparnasse Hall 1 - 2 - (3) -> Bordeaux Saint-Jean,"OCESN7653F650211:2022-02-04T20:25:18Z,OCESN7653F693685:2022-02-11T20:26:32Z","StopArea:OCE87391003,StopArea:OCE87571240,StopArea:OCE87575001,StopArea:OCE87584052,StopArea:OCE87581009"
2133811831,Paris Montparnasse Hall 1 - 2 --> Poitiers,OCESN8297F513342:2022-02-14T09:22:38Z,"StopArea:OCE87391003,StopArea:OCE87575001"
2802167959,Paris Montparnasse Hall 1 - 2 - (2) -> La Rochelle,"OCESN8379F528028:2022-02-14T09:22:38Z,OCESN8379F616358:2022-02-14T09:22:38Z,OCESN8379F624912:2022-02-14T09:22:38Z,OCESN8379F625039:2022-02-14T09:22:38Z,OCESN8379F722594:2022-02-14T09:22:38Z,OCESN8379F724993:2022-02-14T09:22:38Z,OCESN8379F724994:2022-02-14T09:22:38Z,OCESN8389F621745:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87485300,StopArea:OCE87485003"
535342102,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,"OCESN8371F622056:2022-02-14T09:22:38Z,OCESN8371F627225:2022-02-14T09:22:38Z,OCESN8371F627226:2022-02-14T09:22:38Z,OCESN8371F627403:2022-02-14T09:22:38Z,OCESN8371F627404:2022-02-14T09:22:38Z,OCESN8371F627425:2022-02-14T09:22:38Z,OCESN8371F627426:2022-02-14T09:22:38Z,OCESN8371F647111:2022-02-14T09:22:38Z,OCESN8371F656589:2022-02-25T20:43:50Z,OCESN8377F527997:2022-02-14T09:22:38Z,OCESN8377F616126:2022-02-14T09:22:38Z,OCESN8377F616345:2022-02-14T09:22:38Z,OCESN8377F616348:2022-02-14T09:22:38Z,OCESN8377F616349:2022-02-14T09:22:38Z,OCESN8377F616353:2022-02-14T09:22:38Z,OCESN8393F616451:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
3851779516,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,"OCESN8397F528785:2022-02-14T09:22:38Z,OCESN8397F624365:2022-02-14T09:22:38Z,OCESN8397F625678:2022-03-04T20:33:16Z,OCESN8397F628265:2022-03-04T20:33:16Z,OCESN8397F628385:2022-02-14T09:22:38Z,OCESN8397F628449:2022-03-04T20:33:16Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87485490,StopArea:OCE87485300,StopArea:OCE87485003"
1654743325,Paris Montparnasse Hall 1 - 2 - (4) -> La Rochelle,"OCESN8375F615808:2022-02-14T09:22:38Z,OCESN8375F616258:2022-02-14T09:22:38Z,OCESN8391F528183:2022-03-04T20:33:16Z,OCESN8391F621746:2022-03-04T20:33:16Z,OCESN8391F621747:2022-02-14T09:22:38Z,OCESN8391F621750:2022-02-14T09:22:38Z,OCESN8391F714289:2022-03-04T20:33:16Z,OCESN8395F552675:2022-02-14T09:22:38Z,OCESN8395F554676:2022-02-17T20:29:31Z,OCESN8395F627203:2022-02-14T09:22:38Z,OCESN8395F627205:2022-02-14T09:22:38Z,OCESN8395F627249:2022-02-14T09:22:38Z,OCESN8395F636457:2022-02-17T20:29:31Z,OCESN8395F725430:2022-02-17T20:29:31Z,OCESN8395F725431:2022-02-14T09:22:38Z,OCESN8395F752415:2022-02-15T20:29:56Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87485490,StopArea:OCE87485300,StopArea:OCE87485227,StopArea:OCE87485003"
4294356221,Paris Montparnasse Hall 1 - 2 - (1) -> Bordeaux Saint-Jean,"OCESN7653F554166:2022-01-26T20:39:16Z,OCESN8435F625096:2022-02-14T09:22:38Z,OCESN8435F635794:2022-03-06T20:33:18Z,OCESN8435F642026:2022-02-17T20:29:31Z,OCESN8435F642027:2022-02-17T20:29:31Z,OCESN8435F642028:2022-03-02T20:32:55Z,OCESN8435F662570:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87581009"
3046211257,Paris Montparnasse Hall 1 - 2 - (2) -> Bordeaux Saint-Jean,"OCESN8437F624922:2022-02-14T09:22:38Z,OCESN8447F529883:2022-02-14T09:22:38Z,OCESN8447F621852:2022-02-14T09:22:38Z,OCESN8447F625125:2022-02-14T09:22:38Z,OCESN8447F625510:2022-02-14T09:22:38Z,OCESN8447F629378:2022-02-14T09:22:38Z,OCESN8447F635783:2022-02-14T09:22:38Z,OCESN8447F641915:2022-03-04T01:43:16Z,OCESN8447F641916:2022-03-06T20:33:18Z,OCESN8461F742336:2022-02-14T09:22:38Z,OCESN8483F742362:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87583005,StopArea:OCE87581009"
3289497336,Paris Montparnasse Hall 1 - 2 - (3) -> Bordeaux Saint-Jean,"OCESN8483F530350:2022-02-14T09:22:38Z,OCESN8483F549675:2022-02-25T20:43:50Z,OCESN8483F627190:2022-02-14T09:22:38Z,OCESN8483F627246:2022-02-14T09:22:38Z,OCESN8483F627498:2022-02-25T20:43:50Z,OCESN8483F627665:2022-02-14T09:22:38Z,OCESN8483F627666:2022-02-14T09:22:38Z,OCESN8483F627667:2022-02-14T09:22:38Z,OCESN8483F627669:2022-02-14T09:22:38Z,OCESN8483F629310:2022-02-14T09:22:38Z,OCESN8483F636762:2022-02-14T09:22:38Z,OCESN8485F615806:2022-02-14T09:22:38Z,OCESN8491F530709:2022-02-14T09:22:38Z,OCESN8491F530720:2022-02-14T09:22:38Z,OCESN8491F572286:2022-02-14T09:22:38Z,OCESN8491F616489:2022-03-04T20:33:16Z,OCESN8491F616490:2022-03-04T20:33:16Z,OCESN8491F616504:2022-02-14T09:22:38Z,OCESN8491F619587:2022-03-04T20:33:16Z,OCESN8491F619588:2022-03-04T20:33:16Z,OCESN8491F619589:2022-02-14T09:22:38Z,OCESN8491F625176:2022-02-14T09:22:38Z,OCESN8491F625233:2022-02-14T09:22:38Z,OCESN8491F625234:2022-02-14T09:22:38Z,OCESN8491F629432:2022-03-04T20:33:16Z,OCESN8491F629433:2022-02-14T09:22:38Z,OCESN8491F636427:2022-02-14T09:22:38Z,OCESN8491F660902:2022-03-04T20:33:16Z,OCESN8491F713078:2022-03-04T20:33:16Z,OCESN8495F621943:2022-02-14T09:22:38Z,OCESN8495F627682:2022-02-14T09:22:38Z,OCESN8495F627683:2022-02-15T20:29:56Z,OCESN8495F627684:2022-02-17T20:29:31Z,OCESN8495F645453:2022-02-14T09:22:38Z,OCESN8495F728377:2022-02-17T20:29:31Z,OCESN8495F742654:2022-02-17T20:29:31Z,OCESN8495F778696:2022-03-02T20:32:55Z","StopArea:OCE87391003,StopArea:OCE87575001,StopArea:OCE87583005,StopArea:OCE87584052,StopArea:OCE87581009"
3665843992,Paris Montparnasse Hall 1 - 2 - (1) -> Poitiers,"OCESN8289F616495:2022-02-14T09:22:38Z,OCESN8289F742355:2022-02-14T09:22:38Z,OCESN8289F745713:2022-02-14T09:22:38Z,OCESN8343F621632:2022-02-14T09:22:38Z,OCESN8343F707889:2022-03-06T20:33:18Z","StopArea:OCE87391003,StopArea:OCE87575142,StopArea:OCE87575001"
713575608,Paris Montparnasse Hall 1 - 2 - (3) -> La Rochelle,"OCESN8389F525788:2022-02-14T09:22:38Z,OCESN8389F621744:2022-02-14T09:22:38Z,OCESN8389F622582:2022-02-14T09:22:38Z,OCESN8389F628268:2022-02-14T09:22:38Z,OCESN8389F628270:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87575142,StopArea:OCE87575001,StopArea:OCE87485300,StopArea:OCE87485003"
3159140148,Paris Montparnasse Hall 1 - 2 --> Bordeaux Saint-Jean,"OCESN7671F525491:2022-02-21T20:43:48Z,OCESN7671F70314:2022-01-26T20:39:16Z,OCESN7671F760378:2022-02-21T20:43:48Z,OCESN8213F741774:2022-02-14T09:22:38Z,OCESN8213F742289:2022-02-14T09:22:38Z,OCESN8213F742290:2022-02-15T20:29:56Z,OCESN8213F753517:2022-02-16T20:28:56Z,OCESN8213F753518:2022-02-15T20:29:56Z,OCESN8251F724337:2022-02-14T09:22:38Z,OCESN8251F724511:2022-02-14T09:22:38Z,OCESN8255F722123:2022-02-14T09:22:38Z,OCESN8255F722124:2022-02-14T09:22:38Z,OCESN8255F723685:2022-02-14T09:22:38Z,OCESN8259F525860:2022-02-14T09:22:38Z,OCESN8259F565643:2022-02-14T09:22:38Z,OCESN8259F622368:2022-02-14T09:22:38Z,OCESN8259F624231:2022-02-14T09:22:38Z,OCESN8259F643499:2022-02-15T20:29:56Z,OCESN8259F756225:2022-02-17T20:29:31Z,OCESN8261F539333:2022-02-14T09:22:38Z,OCESN8261F624847:2022-02-22T20:26:28Z,OCESN8261F624848:2022-02-14T09:22:38Z,OCESN8261F625219:2022-02-14T09:22:38Z,OCESN8261F636157:2022-02-14T09:22:38Z,OCESN8261F643495:2022-03-02T20:32:55Z,OCESN8261F689148:2022-02-14T09:22:38Z,OCESN8261F697504:2022-02-22T20:26:28Z,OCESN8263F483802:2022-02-14T09:22:38Z,OCESN8263F512574:2022-02-14T09:22:38Z,OCESN8263F530536:2022-02-14T09:22:38Z,OCESN8263F554821:2022-02-14T09:22:38Z,OCESN8263F624337:2022-02-14T09:22:38Z,OCESN8267F624857:2022-02-14T09:22:38Z,OCESN8267F624858:2022-02-14T09:22:38Z,OCESN8267F625437:2022-02-14T09:22:38Z,OCESN8267F625438:2022-02-14T09:22:38Z,OCESN8267F742194:2022-03-06T20:33:18Z,OCESN8271F512038:2022-02-14T09:22:38Z,OCESN8271F512039:2022-02-14T09:22:38Z,OCESN8271F636056:2022-02-17T20:29:31Z,OCESN8271F643487:2022-03-06T20:33:18Z,OCESN8271F742643:2022-02-14T09:22:38Z,OCESN8271F742644:2022-02-14T09:22:38Z,OCESN8273F529339:2022-02-14T09:22:38Z,OCESN8273F636215:2022-02-14T09:22:38Z,OCESN8273F722919:2022-02-24T20:40:14Z,OCESN8273F756419:2022-02-20T20:31:50Z,OCESN8273F759144:2022-02-24T20:40:14Z,OCESN8509F625262:2022-02-14T09:22:38Z,OCESN8537F537888:2022-02-14T09:22:38Z,OCESN8537F707778:2022-03-06T20:33:18Z,OCESN8572F532725:2022-03-06T20:33:18Z,OCESN8572F539476:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87581009"
3723763990,Paris Montparnasse Hall 1 - 2 - (3) -> Arcachon,"OCESN8477F635767:2022-02-17T20:29:31Z,OCESN8477F688628:2022-02-14T09:22:38Z,OCESN8477F730703:2022-02-14T09:22:38Z","StopArea:OCE87391003,StopArea:OCE87581009,StopArea:OCE87582478,StopArea:OCE87582643,StopArea:OCE87582668"
